texts,created_at,location
"Gulf Arab regimes pander to Indian Hindus ridiculing Islam and humiliating Indian Muslims, tearing down Mosques and poking fun at Muslims in Burkha by building huge Temples for visiting Hindus. But then life is too short to understand how their minds work.",2022-10-06,"Karachi, Pakistan"
"As I said earlier… ( clears throat) : maybe defending an antisemitic, Muslim Brotherhood, Qatari operative who cried when his BFF Osama Bin Laden was killed, wasn’t the best hill to die on. https://t.co/VbFD9OTNf3",2022-10-06,"Palm Beach, FL"
Muslim community of my city ☺️🙏🇦🇷 https://t.co/IFbRhf0GoS,2022-10-06,Ciudad  de Buenos Aires
"It was narrated from 'Imran bin Husain that the Messenger of Allah said: ""There is no 'bringing', no 'avoidance' and no Shighar in Islam, and whoever robs, he is not one of us."" - Nasa'i",2022-10-06,www.sunnah.com
"@SamLevinson8 @IreneMinkema @yes_we_cat @JonathanWeissb3 @artstop @JeffDan06595090 @Coho29415979 @PattataM @corjoy @alansparkrifkin @AnastasiaKLynch @Pen_Bird @asegovia9 @IMDibe @Indisciplined12 @DNy1818 @BobbyTaylor810 @Brad_Spielman @HuizengaWest @kevinadiamond @Bilal_Moslim @AllThingsIsrael @bob_alian @garybkatz @ScottAlan107 @swanz2506 @HLStockenstrom @cool_grandad @gomiriam63 @reallhere @emmettimanu @whywouldyou_uk @djangoroo @moderatedew @KesBilly @Buckeye_ricky @Carl0s_Vela @arieh00 @MY_MUSLIM @karenbradyuk @robinsonmsr10 @karmorEMES @TesseraDeka @6TK9Cn1RB4A49B1 @TouchMyFalafels @BgoerckeRobert @Jael7102 @MechanicznaC @Ovidio95861095 @Tiredoftrollsuf look, I've been patiently contending with you racial apartheidist scum for hours, even as you say terrible things about me and the great nation I belong to and will defend till my dying breath, the USA. but DO NOT pretend that YOU are an american patriot.  this lie makes me sick.",2022-10-06,USA
"@NabeelaAkh @godzuki2fu @bbcquestiontime If your ""anti-racism"" leaves you more concerned about the feelings of a clearly hypocritical Labour supporting celeb (who happens to be black) than the lives of discriminated against Vlack &amp; Muslim Labour members destroyed by the Labour right... You ain't no anti-racist sis. https://t.co/of72kXco26",2022-10-06,
"@butchdjinn @I_hate_Italy How does that make them colonizers though? If the Arab colonizers conquered Iran, then how did the Iranians go from being indigenous to being colonizers by becoming Muslims? 60% of Native Americans are Christian today. Did they lose their indigenous card by becoming Christian?",2022-10-06,a well-paneled study
"@OGRolandRat https://t.co/YZcUruKrS8
""The British census of 1872 reported 58,255 Muslims in Akyab District. By 1911, the Muslim population had increased to 178,647.[142] The waves of migration were primarily due to the requirement of cheap labour from British India to work in the paddy fields",2022-10-06,
"@RmSalih You wrote western stooges and their masters came running to defend their stooges 😂
These same westerners cry about Muslims taking over their country and changing laws while they don't have any problem in bombing and destabilizing Muslim countries.",2022-10-06,
@HanimoonG 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
"@normaIhousewife One #islamic definition of a slave girl is that she can be raped by an owner,since he can do as he wishes with what his right hand posseses.Which madhabs of the 4 schools/Faqih (from a madhab) says consent was required?Cite evidence of quran/ahadith/ijma.#Muslim academic j.brown: https://t.co/NdFvkUzVJZ",2022-10-06,
"@HenMazzig So basically the Jews kept him alive and the muslims killed him?
@IAMCouncil @mehdirhasan",2022-10-06,
"Dog the Bounty Hunter Gives BIZARRE SERMON - Predicts Joe Biden's Suicid... https://t.co/uYSNnum6Id via @YouTube The Evangelical christians our 100% radical, and it has spread to nearly all corners of the globe, all while people were busy worrying about the radical Muslims-",2022-10-06,"Warren,Michigan USA"
"@manifesto2000 @LoveFreeBeer @LavBaalDevarim @Brad_Spielman @eye_seeeee @SamLevinson8 @Michael__Baskin @dezi555 @emmettimanu @Josh_Pactor @Pakeha56 @IreneMinkema @P3ng1z @LuckyManAlways @Busternr1 @Tiredoftrollsuf @JewishAntiZion @spellerwiix @dlsmith0817 @RubberD24181723 @wiseduck2 @Jerusalem2751 @VivtorJordan @ogalili @BgoerckeRobert @AndyStill11 @BoomerangTime @Th2shay @HillsHaveEyes02 @speedymc67 @ahmedyoussef810 @Indisciplined12 @kevinadiamond @xz944tpnqq @CohenBcohen @MylesP130 @MisterTwyst @donjohn9999 @lesterliblester @garybkatz @2noPropaganda2 @IloveBush43 @zaf187hussain @arshadhk1 @ChanaFeinstein @TEinsteinMD @NKippur @JohnBatista528 @SagyPM @michaelveris Jew haters are savages! Also people that say Zionists are not Jews are also savages. It is like Jews saying Islam is not Muslim! 
Unreal the odacity of these low lives!",2022-10-06,
"@being_cool007 @sardesairajdeep In a secular country, what is Muslim area, or Hindu  area ???

Kya yaha sab, dogs bqn gaye hain😂 kyunki area toh kutto ke hote hain 😜
Courtesy:- Bollywood",2022-10-06,New Delhi
"@siasatpk 🤔:NOT fault of WEST they are kufar they want their benefit! It is UR politicians that are corrupt sold out they run to 🇺🇸🇬🇧.Imran Khan is too good for21 century Muslims not United , Most of Muslims don’t want Riast e Medina &amp; hijabs.They want LGBT/porn/and promiscuous lifestyle",2022-10-06,
"@Degenerate_tomo @Sweasty @DineshDSouza @nytimes Trump won't become a devil until he gets to hell where he'll try to take over, a given. Not me the Bible says it's the word of devil not God. All three big religions, Jews, Christians and Muslims call the being in the burning bush the Bible says is an angel on fire God.",2022-10-06,
@HanimoonG @JKhaatun 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
@AshrafFem When the Muslims took more than their share of land &amp; resources in 1947 - why are Muslims still in India?,2022-10-06,
@HypatiaGrey1 @AlexAnd09667880 100% it is here in Australia yet most still get on the anti-halal band wagon because of a blind hate towards Muslims. I've been there b4 hence why I know this. It would pay to look into it before pointing the finger and causing more unpleasant feelings towards our fellow humans,2022-10-06,
"@siasatpk @CMShehbaz 🤔:NOT fault of WEST they want their benefit! It is UR politicians that are corrupt sold out they run to 🇺🇸🇬🇧.Imran Khan is too good for21 century Muslims not United , Most of Muslims don’t want Riast e Medina &amp; hijabs.They want LGBT/porn/and promiscuous lifestyle",2022-10-06,
"Let's follow each other @CryisNdyanabo 
Juma Mubarak fellow Muslims ☪️",2022-10-06,"Kampala, Uganda"
@SCARY4NF What? Viv Muslim too??,2022-10-06,Alchemilla Hospital
@Zero_4 I have huge sympathy with this guy. The issue is the extreme racism &amp; sexism in the met began  under a female commissioner &amp; a Muslim mayor who is the police &amp; crime commissioner. Now a white man has been brought in to fix it? What message does that send?,2022-10-06,READING
"@WASPrepublic @IreneMinkema @yes_we_cat @SamLevinson8 @JonathanWeissb3 @artstop @JeffDan06595090 @Coho29415979 @PattataM @corjoy @alansparkrifkin @AnastasiaKLynch @Pen_Bird @asegovia9 @IMDibe @Indisciplined12 @DNy1818 @BobbyTaylor810 @Brad_Spielman @HuizengaWest @kevinadiamond @Bilal_Moslim @AllThingsIsrael @bob_alian @garybkatz @ScottAlan107 @swanz2506 @HLStockenstrom @cool_grandad @gomiriam63 @reallhere @emmettimanu @whywouldyou_uk @djangoroo @KesBilly @Buckeye_ricky @Carl0s_Vela @arieh00 @MY_MUSLIM @karenbradyuk @robinsonmsr10 @karmorEMES @TesseraDeka @6TK9Cn1RB4A49B1 @TouchMyFalafels @BgoerckeRobert @Jael7102 @MechanicznaC @Ovidio95861095 @Tiredoftrollsuf “you should learn about mutually assured destruction.  israel will be fine”

I’m not sure you understand what “destruction” means 

either that or you don’t understand what “fine” means

Of course, it could just be that you’re a 🤡",2022-10-06,
@fatwa_machine @NaaShukre @Ahmadiyyafacts @IslaamWins @BladeEsq @ImTheAnonymouse @Muslim_Negan And it was said of you. Keep up my dear boy. 😏☕,2022-10-06,
"@jciuy @xxtinkerbell While there are Muslim people who are white, the countries where being Muslim is most common do not have a population dominated by white people. I want diversity of *Sims*, not diversity of clothing. You are so right that non-POCs often feel like appropriation.",2022-10-06,The Internet and real life
"@EgyptianTwelver @sayedzan I have no idea wat u trying to say. Can u clarify it.

If you want to know the context for the hadith regarding whoever angers Fatimah angered me

al-Bukhaari, 3110; Muslim, 2449. https://t.co/if97UWNZCC",2022-10-06,
@clip_jav 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
Just said my first wsalam to a non Muslim in front of other Muslims,2022-10-06,19 | They/Them
@RmSalih Why not move there then? I’m sure the Middle Age hellhole that Islam has spewed on the Persian people would welcome your misogyny with open arms.,2022-10-06,United Kingdom
@STU_ACTOR @GlamourTeaJames How many Muslims were helping him? It’s the religion of peace after all right? London is full of them yet none are helping? Odd,2022-10-06,
"Muslims have unity &amp; Hindus have secularism!

That's the difference. That's the tweet!",2022-10-06,
"@UPorkchop I don't need to prevent it.  I don't care if you think I'm a Muslim.  If you say ""you are a Muslim"" and I say ""No, actually I'm a Christian"", then that's the end of it.  I'm the arbiter of that truth, there is no physical proof beyond it.",2022-10-06,
@sufiwannabe @Ad_Robertson @britishmuseum @educatormissm @NATREupdate @YBirt @GeavesRon This is amazing news! So glad our resources are being utilised. @Everyday_Muslim 👆🏽,2022-10-06,London
@prozorizori @RadioLemberg @elonmusk Russians have probably been in Crimea longer than Ukrainians have. Crimea was an independent Tatar Muslim state before being incorporated into Russia. https://t.co/vCwex92o78,2022-10-06,"Reston, VA"
@BigKudasai 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
"Hate crime, England and Wales, 2021 to 2022 - https://t.co/tcqTEcYyZy
“In year ending March 2022, where the perceived religion of the victim was recorded, two in five (42%) of religious hate crime offences were targeted against Muslims (3,459 offences).” https://t.co/dYJfZcfYu5",2022-10-06,London
"@OlindPaul Muhammad Qasim has seen dreams for over 30 years now, and in 2014 he started sharing for the first time after being asked by Prophet Muhammad SAW. Muhammad Qasim's dreams are important for Islam, and the future to come for Muslims. Muhammad Qasim Dreams  https://t.co/OpLcDqfbTs https://t.co/aqhxjRML38",2022-10-06,Tunisia
"""Whoever sets his tongue free to slander and speak about the honor of the Muslims, and seeks their faults, Allah will hold back his tongue from professing the Shahada at the time of death."" - lbn al-Jawzi",2022-10-06,"Birmingham, England"
"This is hapening in #iran, we do NOT want the nasty and bloody #islam in our country https://t.co/4tBZI55TME",2022-10-06,Solar System
"@artistjamiehume @DonMartinCTV @PierrePoilievre What is? Some hashtag of a group nobody has ever heard of, that he was unaware of? The Libs embrace radical Muslim and environmental groups all the time. A complete non-story.",2022-10-06,"Sarnia, Ontario"
@BigKudasai 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
"@ChrisFitzMelb @brisco63 @TheCalebBond Power is the whole point of ideology, there's no love in ideology.

Minorities are used, for and against, whenever and however it suitsvthe powerful.

Attacking Christianity to defend Islam is insane and suicidal for Western civilisation.",2022-10-06,"Brisbane, Queensland"
"@SirGTully @RoemeltA @fridayjams @calvinrobinson The irony that if I spoke to a Muslim like this regarding their faith, you'd be crying ""Islamophobia"" like a baby.

I'm not the nut job, bud.
You're literally filled with hate.",2022-10-06,Cymru ♡
@Panque_al_horno homosexuality is not allowed in islam and idk about the clothes probably to respect the people of qatar and their culture,2022-10-06,she 
@BigKudasai 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
"@cee_mimo @human2718 @BTSMelonArmy As a former muslim who lived in a muslim country i totally agree with Tim
#Iran 
#MahsaAmini 
#WomensRights",2022-10-06,
Why’s everyone violating this guy? https://t.co/WHhv6Mox6T,2022-10-06,
@sakshamsanwari1 @kapilgeel @piyush_rampuria @palkisu Any Tom dick and Harry can make an issue … example alleged lynchings of Muslims in india,2022-10-06,PKMKB
"@sufiwannabe @Ad_Robertson @britishmuseum @educatormissm @NATREupdate Yes my dear brother @YBirt is doing a marvellous job on Islam in Britain, and we both know several others developing great resources, should you require them just get in touch 🤎🤲🏾",2022-10-06,London
"@Objectivebitter Me , a Muslim , be like https://t.co/dU7tjccjQD",2022-10-06,
"@FREDDYENGELS @ActivePatriotUK Not in the slightest,although I notice you singled out white Christians? No Jewish,no Sikh,no Buddhist,Hindus,and definitely no Muslims you defend? Do you have an agenda? Or are their no black christians left either?",2022-10-06,"Sheffield, England"
"The committee that reported on hijab in schools said it heard from more Muslim girls who wanted the ban than who didn’t. They said if hijab were allowed, their families would force them to wear it.",2022-10-06,Paris
@IAMCouncil Yes please also narrate that beheading non-Muslims is a joke played by Indian Muslims on Hindus in India. Only Hindu men &amp; women are being killed in this tussle. All statements shall be subject to court verification. All those providing false testimony shall be prosecuted,2022-10-06,
"@Siva26259165 @Spaghetti_76 @JustWune @runethfc @MimoPxcked You’re acting as if you never insulted us and that you respected Islam, jus leave it bro 😭😭😭",2022-10-06,
"Good that India abstained. We are not custodians of Muslims. But hypocrites Islamic countries voting against the debate is just so laughable. At least for Pakis, Islam goes to back pocket when shown a few dollars/Yuans https://t.co/N9QjbaqEBb",2022-10-06,India
@SomeDUD47226334 @Uncle_Kemal @BuckSexton You seem to have come to a conclusion on an errand basis. The event is what is contrary to the person's religion. Could a devout Jew or Muslim butcher be compelled to slaughter/butcher a pig?,2022-10-06,
"@IreneMinkema @yes_we_cat @SamLevinson8 @JonathanWeissb3 @artstop @JeffDan06595090 @Coho29415979 @PattataM @corjoy @alansparkrifkin @AnastasiaKLynch @Pen_Bird @asegovia9 @IMDibe @Indisciplined12 @DNy1818 @BobbyTaylor810 @Brad_Spielman @HuizengaWest @kevinadiamond @Bilal_Moslim @AllThingsIsrael @bob_alian @garybkatz @ScottAlan107 @swanz2506 @HLStockenstrom @cool_grandad @gomiriam63 @reallhere @emmettimanu @whywouldyou_uk @djangoroo @moderatedew @KesBilly @Buckeye_ricky @Carl0s_Vela @arieh00 @MY_MUSLIM @karenbradyuk @robinsonmsr10 @karmorEMES @TesseraDeka @6TK9Cn1RB4A49B1 @TouchMyFalafels @BgoerckeRobert @Jael7102 @MechanicznaC @Ovidio95861095 @Tiredoftrollsuf tbh I'm more worried about the ""samson option"" threat israel makes to take europe down with it if it gets nuked.  might be a worth it, idk.",2022-10-06,USA
"@weimers you should sue creator and sponsor of this slogan and image because this is fundamentally false! no muslim woman had even had a choice to wear it! there was never another option for those who still wearing it! 
believe me even honest religious ones won't buy this bullshit!",2022-10-06,
"Save the date! A @BrookingsFP virtual event on October 17 at 4pm EST. Register below 👇🏽

I'll be discussing my new book 'The Problem of Democracy' with three leading thinkers—@FukuyamaFrancis @AmaneyJamal &amp; @naderalihashemi 
 
#DemocracyProblem

https://t.co/bH1P14FJr3",2022-10-06,"Washington, DC"
"@CuriousWondered @JensGanman @JoeBiden @BarackObama @Sverigesriksdag @Centerpartiet @MichelleObama @moderaterna @VP @TheEllenShow @Oprah Do you really believe that Obama (democrats) would help those people? Joe Biden just payed billions to Iran because they are in bed with the shia muslims. True story scroll down on my profile and you will find a clip about it. The person that would help you is Trump, because he",2022-10-06,
"@Milan_reports I am in full support of the idea suggested by this dolt bimbo.
~ Every muslim shall ask for ID before selling mutton biryani, korma and kabab to any Hindu customer. If found Hindu, thrash them.
~ Every muslim shall trash those Hindu who visit Dargah. https://t.co/IptdwewFBP",2022-10-06,"Dubai, United Arab Emirates"
"#ProphetMuhammad Said 
The #religion (Islam) is easy &amp; whoever makes the religion a rigour it will overpower him
So follow a middle route (in worship) if yu can't do this
do something near to it &amp; give glad tidings &amp; seek help (of #Allah ) at morn &amp; at dusk &amp; some part of #night",2022-10-06,"Jakarta, Indonesia"
@SXeyes_ 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
"#Hadith 
#ProphetMuhammad ( PBUH ) Said

 #Allah will be #pleased with His #slave who #praises Him (i.e., says #Alhamdulillah ) when he #eats and #praises Him when he #drinks . 

Riyad as-Salihin 140

#Islam
#Muslim
#Muslims 
#PraiseAllah",2022-10-06,"Jakarta, Indonesia"
@madwaleed Fool! May Allah (SWT) curse you. The war in Yemen is against the filthy Houthis and Zaydi/Rafidi scum. May Allah (SWT) bless Saudi. Only a Kafir would spew nonsensical western “humanitarian” garbage. These western countries you worship have killed/displaced 30+ million Muslims.,2022-10-06,Path Of The Salaf 
"@ranarahimpour @JulietteBinoche Bloody show off, if you are that worried about women rights, you need to protest against French government where Muslim women gets fined for wearing hijab, stop being hypocrite",2022-10-06,
@AnsariA34633391 @Sanasaltanat @Rushna64163935 @ADi30j @t_alat0 @Code_Islam @786__92__143 @Kajalkh42175351 @r0maance @FarooqueWriters @Iam__Shadab @NHSaifi1 @MdRafiKhazi1 @We_are_Ummati @Nuzhat00786 @saimr3 Good Morning 🌻,2022-10-06,"Lucknow, India"
"@JasonCoppingAB @CovenantCA What about Muslim healthcare, jewish, Buddhist, What is wrong with you people?",2022-10-06,"Mohkinstsis - Calgary, AB"
@islam_eldresi I origins,2022-10-06,
Why Google sucks: Google stereotypes Muslims by prototyping whiteness,2022-10-06,Everywhere 
@SirGTully @RoemeltA @fridayjams @calvinrobinson And u obviously want everyone to ignore what all non western countries do &amp; u also want people to ignore the persecution of innocent Christians at the hands of other religions &amp; nations just because they're Christian. Ur already demonstrated ur happy to speak up for Muslims.,2022-10-06,Cymru ♡
"My thoughts are, that it's a name (along with other variations) traditionally given to Muslim boys in honour of their prophet. Around 6000 boys are named that every year. If Christians did that, you'd have about 100,000 future top knots called Jesus born every year. https://t.co/bAcRjIZMDU",2022-10-06,Liverpool
"What a load of old bollocks. A Muslim woman to arbitrate on UK free speech when her religion is backward looking . What makes her qualified to decide what’s right, fair or moral? https://t.co/wxsjT5NSAS",2022-10-06,Essex / Porto / Earth 🌏
"@yellowmonkeyjug @BrendanQuantock @calvinrobinson That's not true at all, I have Muslim friends in my life I care very deeply about. I know Muslim women who have been forced into marriage, suffered horrendous abuse and people like you prevent their husbands who they live in fear of from being deported.",2022-10-06,
"MUSLIM SLAVES - The untold story! ➡ https://t.co/UGdbZClCtZ https://t.co/dpnHk0dzo8 (Tweet posted by Wisdom Editions)
^""",2022-10-06,"Minneapolis, MN"
@justLHHsluvrr @midnightstrack2 @THANOSNOVA 1) u don’t have to be palestinian to call out zionists 2) i’m muslim and some relatives are palestinian and live there so what’s ur point,2022-10-06,
"@KasraAarabi The Muslim Association is an intensely Islamist antisemitic organisation. It has also been a registered charity in the UK for years.

For years the Charity Commission has done nothing to investigate and close down fronts for the Iranian regime and Islamist groups.",2022-10-06,"Wheathampstead, East"
U.N. body rejects debate on China's treatment of Uyghur Muslims in blow to West https://t.co/wTXxM6Z4G6 https://t.co/I9kpTXz4c3,2022-10-06,NYC
@Pmoresd I'm Muslim And Pakistani From Faisalabad City۔۔۔۔۔,2022-10-06,
@Tweet4Hindustan @GuptaPragnya @vivekagnihotri Your life? It's all about spreading hate. I pity you! You talk as if all Hindus are great; first learn to treat your fellow Indians better. I have never had any problems with any Muslims; in fact I have friends from all communities and we have a good life living in harmony.,2022-10-06,
"Pope Francis to meet Muslim leaders, small Christian community in Bahrain      https://t.co/ZiGO4Uo9dC      Pope Francis blesses a young boy in the Syriac...",2022-10-06,"New Milton, Hampshire"
"@WASPrepublic @IreneMinkema @yes_we_cat @SamLevinson8 @JonathanWeissb3 @artstop @JeffDan06595090 @Coho29415979 @PattataM @corjoy @alansparkrifkin @AnastasiaKLynch @Pen_Bird @asegovia9 @IMDibe @Indisciplined12 @DNy1818 @BobbyTaylor810 @Brad_Spielman @HuizengaWest @kevinadiamond @Bilal_Moslim @AllThingsIsrael @bob_alian @garybkatz @ScottAlan107 @swanz2506 @HLStockenstrom @cool_grandad @gomiriam63 @reallhere @emmettimanu @whywouldyou_uk @djangoroo @KesBilly @Buckeye_ricky @Carl0s_Vela @arieh00 @MY_MUSLIM @karenbradyuk @robinsonmsr10 @karmorEMES @TesseraDeka @6TK9Cn1RB4A49B1 @TouchMyFalafels @BgoerckeRobert @Jael7102 @MechanicznaC @Ovidio95861095 @Tiredoftrollsuf “they're just discussing hypotheticals” 

Yes, it’s perfectly normal to publicly discuss wiping another country off the face of the Earth 🤦🏻‍♂️

Well, it is in the land of the antisemites 🤡🤡🤡",2022-10-06,
@kaisenn0127 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
U.N. body rejects debate on China's treatment of Uyghur Muslims in blow to West https://t.co/pdSMr7mgoX https://t.co/hIcEW5pWgt,2022-10-06,
"#Hadith
 #ProphetMuhammad PBUH said

Whoever amongst you sees an #evil, he must change it with his #hand if he is unable to do so, then with his #tongue &amp; if he is unable to do so, then with his #heart &amp; that is the #weakest form of #Faith 

Riyad as-Salihin 184
#Allah
#Islam",2022-10-06,"Jakarta, Indonesia"
@iam_LeSueur @benshapiro Islam was founded by Muhammad well after Judaism.,2022-10-06,
"@KhalidumarAf So if the IEA is the Khilafa, can we Muslims give our Bayah to Ameer al Mumineen? We Muslims want to be a part of it.",2022-10-06,
"@talendril123 Socialistic Reformism.
Very applicable to most of the muslim world and its societal issues. 
Imo a lower form of almost socialism.",2022-10-06,Saint Paul MN
"@OlaAyokari @ysfzai_ IDK about that one. I wouldn't even say that he was ducking Islam moreso than trying to get a red panty night fight like every fighter should be doing before the UFC throws them out like garbage.

And the venue of the fight argument is super fair no?",2022-10-06,Cruising around late night
@_oluseyi__ Same way some people won’t marry atheist or Christians or Muslims because they are not compatible in that sector. They want a home where those values can be shared rather than being on the opposite end. While some don’t mind.,2022-10-06,
"5 Rulings in Islam.

Fard - Rewarded of you do it; Punished if you don't.

Mustahab - Rewarded of you do it; Not punished if you don't.

Mubah - No reward; No punishment.

Makrūh - Not punished if you do; Rewarded if you avoid.

Haram - Punished if you do; Rewarded if you avoid.",2022-10-06,"Kano,🇳🇬"
@shirotohh @douganukeru 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
@amnestyusa It's clearly contrary to what islam has came with.,2022-10-06,
"@Abdoolkalgoo She’s a Muslim, and her tweet didn’t portray Islam. So she made a mistake, it doesn’t mean she’s behaving like any so called “Yoruba Muslim”, she’s simply a Muslim whom we should only correct and pray that she doesn’t go astray and drag others with her!",2022-10-06,"Sokoto, Nigeria"
@douganukeru 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
@USImmHUB @DHSgov @ValueFamilies Democrats have a chance to win immigrant votes before the midterms by reforming immigration and restoring green cards under Trump from 2017 due to Muslim urbanization,2022-10-06,
"@pinkingshiesty @vaginacartel @ChefJonKung yeah if you knew anything about history, you’d know how much shit was actually  built by queers. you’d also know that most cultures celebrated non binary identities until christianity and islam showed up",2022-10-06,
"@lovedlinqua Islam is a religion, anyone can convert to it https://t.co/Qf7lEyHlFH",2022-10-06,treehouse
"@JoyceWhiteVance @SenatorDurbin Saudi has never been our friend. Nazi collaboration during WWII, Arab oil embargo, funding radical Muslim extremists, 9/11, Jamal Khashoggi. Time to stop groveling for their oil and their money.",2022-10-06,
@RmSalih You don't like Iranian Muslim women and girls then?,2022-10-06,"London, England"
@douganukeru 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
"@Tate hi, let’s talk about your racism and islamophobia. A hijabi applied to the general assistant roles. Only one member of staff, a black man, spoke to the hijabi candidate. The lack of Muslim staff in the first place. You don’t hire hijabis anyway, do you?",2022-10-06,"London, England"
U.N. body rejects debate on China's treatment of Uyghur Muslims in blow to West - Reuters https://t.co/p9Fmz0MhK1 https://t.co/FDgOqav2xF,2022-10-06,
"@WASPrepublic @IreneMinkema @SamLevinson8 @JonathanWeissb3 @artstop @JeffDan06595090 @Coho29415979 @PattataM @corjoy @alansparkrifkin @AnastasiaKLynch @Pen_Bird @asegovia9 @IMDibe @Indisciplined12 @DNy1818 @BobbyTaylor810 @Brad_Spielman @HuizengaWest @kevinadiamond @Bilal_Moslim @AllThingsIsrael @bob_alian @garybkatz @ScottAlan107 @swanz2506 @HLStockenstrom @cool_grandad @gomiriam63 @reallhere @emmettimanu @whywouldyou_uk @djangoroo @moderatedew @KesBilly @Buckeye_ricky @Carl0s_Vela @arieh00 @MY_MUSLIM @karenbradyuk @robinsonmsr10 @karmorEMES @TesseraDeka @6TK9Cn1RB4A49B1 @TouchMyFalafels @BgoerckeRobert @Jael7102 @MechanicznaC @Ovidio95861095 @Tiredoftrollsuf I wasn't talking about them, I was talking about you, personally.",2022-10-06,"internetz, fighting censorship"
@Doga_Minister 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
"It’s ironic (saddening) to witness Muslims drag down their standard of success in this finite world to the standard of the capitalistic hedonist, in making the end degree of technological advancement, infrastructural capacity, and paper-money economical growth their raison d’etre",2022-10-06,
"A corporate Muslim: Souls &amp; Goals🧵 

‘Worship your Lord until certainty comes to you.’",2022-10-06,
@Doga_Minister @pahupahu0909 @chikubi0909 @MGS0909 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
@aria_ahrary @KHORASAN112 @JanteLaws @NasimiShabnam You’re missing the topic at hand. No one said there isn’t a problem in India. Which by the way also houses the largest Islamic population in the world. The issue is that it’s nothing to do with Hinduism. While Islam promotes pedophilia,2022-10-06,
"@ccddev @SeriousPIace idk wtf you’re talking about but no they don’t😂 even if there’s a few muslim churches, they’re quiet just like a christian church.",2022-10-06,"Roseville, MI"
"@Michael28479463 @GnasherJew Jewish? Haha. She married a Muslim and together they raised their offspring as Muslim.

Doesn't get much less Jewish than that.",2022-10-06,"Dolphinarium, silly"
"It’s hard enough to see Muslim representation in the Arts.. bar @BarbicanCentre years ago. I remember I worked at a theatre years and years ago, when I mentioned that I’m Muslim, a few of the white staff I spoke to, looked at me like they were SCARED.",2022-10-06,"London, England"
"@Tate hi, let’s talk about your racism and islamophobia. A hijabi applied to the general assistant roles. Only one member of staff, a black man, spoke to the hijabi candidate. The lack of Muslim staff in the first place. You don’t hire hijabis anyway, do you?",2022-10-06,"London, England"
"So, how quickly a evout Muslim women was appointed so called 'Hate Crime Officer' in #Leicester. Why not two were appointed where one was also from Hindu or Jewish community.

I am appalled to see this level of penetration. https://t.co/i330R04Hhe",2022-10-06,Hajipur/Muzaffarpur/Samastipur
"@IreneMinkema @WASPrepublic @yes_we_cat @SamLevinson8 @JonathanWeissb3 @artstop @JeffDan06595090 @Coho29415979 @PattataM @corjoy @alansparkrifkin @AnastasiaKLynch @Pen_Bird @asegovia9 @IMDibe @Indisciplined12 @DNy1818 @BobbyTaylor810 @HuizengaWest @kevinadiamond @Bilal_Moslim @AllThingsIsrael @bob_alian @garybkatz @ScottAlan107 @swanz2506 @HLStockenstrom @cool_grandad @gomiriam63 @reallhere @emmettimanu @whywouldyou_uk @djangoroo @moderatedew @KesBilly @Buckeye_ricky @Carl0s_Vela @arieh00 @MY_MUSLIM @karenbradyuk @robinsonmsr10 @karmorEMES @TesseraDeka @6TK9Cn1RB4A49B1 @TouchMyFalafels @BgoerckeRobert @Jael7102 @MechanicznaC @Ovidio95861095 @Tiredoftrollsuf Well Sio abandoned her daughter in the States, spent time in jail as a convicted criminal, and has a nasty addiction to Oxy so a little late in the day for her. 🤔",2022-10-06,"Illinois, USA"
@nama_nakamaru 🌹🌹🌹The religion of Islam makes the human being valuable and the female a good place. I invite you to enter the religion of Islam🌺🌹🌷,2022-10-06,
@marcmaxmeister They don't count Islam? What nonsense,2022-10-06,USA
