texts,created_at,location
"the speakers on this anniversary should remind muslims of the great morals of their prophet, and what their religion commands of them to uphold.",2022-10-05,
"We delivered an assembly talk this morning at Highpark Primary &amp; LCR School. 

The presentation was about The Five Pillars of Islam. Pupils really enjoyed learning about Islam and had their questions answered! 

We thank the management for inviting us to their lovely school. https://t.co/GTE5svUAJv",2022-10-05,"Glasgow, Scotland"
"@NirmeshMehta @DareToDeny @zoo_bear @azad_nishant @eOrganiser Search all the tweets u have posted in response to mine. Take Screenshot with date &amp; time when u said ""Muslims who set fire to S6 were responsible for the riots"". I give u my word tht I will accept defeat",2022-10-05,
@NavalOrange @nogulagsagain @SeaEagles I work with about 50 people in a very large building. I reckon I was the only one who was speaking in defence of the manly players. And I am a Muslim. It’s a disgrace that those boys had to go through what they did. Including Falou.,2022-10-05,
"@BagofHamsters @Henry_Craven @SBSNews Depends on the religion as to who gets a free pass.

https://t.co/3RpH9gABCh",2022-10-05,
The real Heroes of Islam ☪️ ❤❤❤ https://t.co/Z3UHhaZ1q3,2022-10-05,
"Even #Trump accepted muslim women with a #Hijab publicly. But @JoeBiden @georgesoros remain obstinate in ""NOT"" accepting muslims without their endorsement for homosexuality? So who is a bigger bigot of Islam? Trump OR ""Biden et SOROS""?",2022-10-05,
@endofpatriarchy @bigtreebles @Notanangel_Lina @jk_rowling So what do you know about Islam? Have you even read or studied the Qur'an? Or are you just basing it off of the behaviors of a minority of Muslims?,2022-10-05,
"We’re told to believe that islam is the religion of peace, the same way christians believe their faith is driven by love &amp; peace. But history shows otherwise. The intent may be love &amp; peace but in actuality, both religions leave trails of death &amp; destruction in their wake.",2022-10-05,
"👌🙏Wow...
Sir, should we tag the Dubai king &amp; authorities what we do with Muslims in India? Wouldn't it be a great example to showcase what infiniti old religion &amp; practices of ours has taught us? Any comments pls? People like you should initiate this balancing process sir. https://t.co/EjcBOMlsQW",2022-10-05,👣 🌎 🚲   🚘    ✈️   🚤
"@endofpatriarchy @zakhaev_victor @msd_sh1 @waseemslh @billmaher In the case of Iran it was democratic until the Shah disctaroship lead by the west gained power, Turkey was always very westernized and isn't a theocracy, look, Idk much of the recent history of all muslim countries but I bet Lebanon and Syria aren't/weren't theocracies",2022-10-05,"Porto Velho, Brazil"
It's always on Christianity that you guys like deconstructing never Islam. https://t.co/jTYlK8Hu30,2022-10-05,"Lagos, Nigeria"
Gift of Islam. ❤️ https://t.co/r6znTeMWj6,2022-10-05,
"@VP 😂😂,Whether it can be implimented in muslim community where women is the machine of ****",2022-10-05,
Very worst situation in all BJP ruled States. BJP is dividing the country between HINDU and MUSLIMS. https://t.co/eBuC7VSLQU,2022-10-05,India
Indian Islam Related Issue,2022-10-05,Addis Ababa
"@euronews_pe Muhammad Qasim saw in a dream in 1994, that Allah SWT will fulfil the promises made to Qasim, and if not then Allah SWT is not the king of all worlds. Many of Qasim's dreams are now coming true, this is a warning for Muslim ummah!  Muhammad Qasim Dreams  https://t.co/SnI8wS4w1x https://t.co/ajG0Ffnfax",2022-10-05,Tunisia
Islam Makhachev will become the UFC lightweight champion this month.,2022-10-05,bpl raised | ldn based
@emptywheel I wonder if the Muslim Cleric would have survived the event.,2022-10-05,The Great NorthWest
@NobelPrize don't demean yourself by considering Muslim fundamentalists in the mask of liberals &amp; propagandists driven by TIME. You already lost ur credibility in literature and now peace prize. Shame on you.,2022-10-05,
"@The_Bear_Jew18 @TheLargestSteve @Mick32611891 @Klhrq @JabbariAmir Your summation is wrong, let me clarify.  I support Iran, providing arms to anyone willing to fight the apartheid state of Israel in order to defend the Palestinians.  
No, I love Muslim people.  I hate apartheid Israel.  
You were just born wrong.",2022-10-05,
"@SLCLunk @GobertOrGoHome @utesnrams @JamieFrotein @ClintoPete That’s why I always say that Obama was a complete failure as a president, I was told by the right that he was going to destroy America and turn it into a Muslim empire…never happened. What a loser…",2022-10-05,Esss elll see
@0nlyClassWar @2022ccr @LateToDinner00 @UltrawokeMK @dink________ Your group has all the power and have been suppressing all forms of criticism! You have all industry and commerce and I found your side of the aisle to be the most racist as an Afro-Arab Muslim! I think I found the fascist! https://t.co/D327IvJFHu,2022-10-05,
"Hi,

Same here,
Except no kids for me 
Practicing Muslim 
Good cook and likes to travel 

Closing date : 16th December 2022. https://t.co/q9C7hC9Ari",2022-10-05,"Madrid, Comunidad de Madrid"
"@NasimiShabnam A deeply sad and poignant reminder that Islam is a disease.  A violent, misogynist and barbaric set of beliefs.",2022-10-05,England.
"@bennyjohnson Have you notice Democrats always accused others for who they are, they seem to align with communists China, iran terrorists  groups,and leftist Marxists Islamic radicals, and    muslims brotherhood radicals, and globalists nazis elites communist trying to dominate the world.",2022-10-05,
@MuslimWalows @MohamedBinZayed @ABZayed @SaifBZayed @HazzaBinZayed @HamdanMohammed @sbnahayan90 The Muslim Walows will mark history! Come and see this :) @NAlnehyan @AnwarGargash @HamdanBinZayed @HazzaBinZayed @SaifBZayed @ABZayed @MAZ_alnahyan @sbnahayan90,2022-10-05,
@Abdulla_Alamadi Hypocrisy of so called #Gulf country meanly there leaders a the real enemy of muslim,2022-10-05,Mekele Tigray
"@Stratago @TheBoltUpright @thetimes No, the slur given was that the religion of Islam was anything but a religion of peace and I replied that it and its adherents were no different than Christianity/Christians. Saying that was off-topic was incorrect, there is a direct, exact equivalency and not “whataboutism”.",2022-10-05,
@Summmeryer @___Mufeedah @ameera_auwal @Aysha_Hassann @blackmelaniin1 @faridah_omarr @Fateemah__Umar @Meemah_Oumar @meerah9253 @MssSiyama Islam ☪️ is beautiful 😍,2022-10-05,
@estherk_k Esther discovers Islam,2022-10-05,
"@fkeyamo Questions by @ruffydfire :
1: Where is BAT
2: Some Nigerians are asking; has he been hospitalized
3: Insecurity has bedeviled the land and your party has taken the country back to 1999, why should they vote in APC
4: Muslim Muslim ticket 
5: Poverty Capital of the world. 

Olodo.",2022-10-05,"Lagos, Nigeria"
"@NirmeshMehta @DareToDeny @zoo_bear @azad_nishant @eOrganiser If indeed Koran supported Alimony then Shah Bano wudnt have happened.
I quoted ur own data on %age of Hindu &amp; Muslim population at the time of Independence &amp; now &amp; asked u whose rate of growth was higher, to which u ran away like a chicken 🤣 (2/2)",2022-10-05,
"There's a spam account telling Muslim duaat (men) ""I love you"" and ""handsome"" 😡",2022-10-05,Bahrain
@CJBdingo25 Exhibition of the effects of Islam Obsession. Poor guy knows nothing better!,2022-10-05,"State College, PA"
"@rodyrody3 @Africax5 @AfricanHub_ The minute they abandon Christianity and Islam is the day they will wake up. Until then, Europeans will enjoy the fruits of Africa.",2022-10-05,KZN
"2023 ELECTION: ""If a Muslim can solve Nigeria’s problem, I will vote for him"" - BISHOP WALE OKE TELLS NIGERIANS https://t.co/lUvYwF2Fo2",2022-10-05,Nigeria
@Raf_Epstein I don’t know. Ask Muslims 🤷‍♀️,2022-10-05,VicDanistan
"@peterjrainford @tsannisray @revoltinghippie @parsifel43 @KarenaAv Left wingers have to find any way to defend authoritarian regimes to not look “Islam a phobic”. Instead, blaming everything on imperialism and America is the new norm for those folks",2022-10-05,
"This is a Muslim reacting to me showing the Sahih hadith of “prophet” Muhammad marrying Aisha’a at 6 &amp; consummating the marriage at 9. He’s on brand with Islam, because to them any non-Muslim or apostate woman is just a sex slave/woman to molest. Ergo hijab for believing women. https://t.co/U5EFXT3oKg",2022-10-05,United Kingdom
"@Rebecca84610720 What are you smoking today , have you gotten your monthly weed yet I think you get what is it 4 oz &amp; I still can’t believe the CD price &amp; you get points, Morocco just started giving licenses to grow 🌱 weed for Fuck sake a Muslim country they are against drinking but 🌱",2022-10-05,Ireland🇮🇪
"Angry Muslim Confronts Cashier For Wearing U.S. Flag… What Happened Next Had Store Cheering

https://t.co/vxCRbJtfSF",2022-10-05,"Kentucky, USA"
"@MABrulz @kdvindie @DeeLeftMom @christoq Oh really?  Most Muslims you know vote Republican?? Oh wait, you don’t actually know any Muslims you just use them as punching bags for your hatred and fear. 

My Muslim friends are pretty liberal. My Republican friends are nonexistent because I don’t hang with traitors.",2022-10-05,
"@AndyPeacock999 She's a brown, Muslim woman. Starmer will have her out faster than you can say deportations.",2022-10-05,South Yorkshire
"@ParamPam1990 Im jealous 😭

Have a blast pal, and come tell me after what it was like to see Olives raise the gold above Islam, another 'favorite'. I can't wait ma man

😁👊",2022-10-05,⚔️ CSO ⚔️
@JaneCaro That's nice now do Islam,2022-10-05,
"@JawedKhan70 @SatG2021 @steve_hanke Jail bhejo free ke roti todnai kai liyai.. or kitno ko bhejoge.. jail n courts bhari padi hai.. it’s police responsibility to maintain law n order. They do lathicharge often then why cry for stone pelter, inkai jaiso ka koi religion nahi hoota. A Muslim can never throw a stone.",2022-10-05,
Muslims will defend a country that uses slave labour and has killed at minimum 6500 migrant workers for this event just to make themselves feel better https://t.co/dtCbkB1kc2,2022-10-05,"Toronto, Ontario"
"@TheMadridGuy14 @HistoryInPics Well done France for not allowing fanatical muslims to roam your country. 
#مهسا_امینی
#NikaShakarami 
#OpIran",2022-10-05,
@bigtreebles @endofpatriarchy @Notanangel_Lina @jk_rowling Do you even know the historical context or even studied the Qur'an? You know that Iran is shia right? That there are different sects and Interpretations...you're taking shit at face value and generalizing 2 billion Muslims,2022-10-05,
Rubbish. Where’s Muslim 2 MoHits? https://t.co/yfZ0vLLO95,2022-10-05,Gotham City 
@muftimenk Will this be recorded and available on YouTube or Muslim central?,2022-10-05,
@NASA_Marshall @Notnomadicherd @NASAPersevere Where are the Muslims?,2022-10-05,America first
@sughra030 He didn’t spread Islam he just made it into an imperial religion which is not what the prophet preached 😘,2022-10-05,assyrian hashemite 
@nicholaswolfson @jarvis_best You know that Muslims believe in Jesus right?,2022-10-05,Heaven
Ik should realise now that those who hold ultimate power don't give a damn about public opinion and dont fear God and are not even muslim they are only protecting personal interest! Ik should not waste more time give final call,2022-10-05,
"@AthariSunni @JamelMic Many Muslims ignore people who touch on ""controversial"" topics like shiaism. They haven't woken up yet to the threat which wants to kill us and extinguish our Islam.",2022-10-05,
@RustyB36974418 You would think so but somehow Muslims are one of the favourite groups. Left hypocrisy,2022-10-05,
@mirbrandnew @imgtw_ Honestly that's the look from outside but so is the Netherlands. But when you actually know the Muslims there are many good Muslims in The Netherlands and the UK,2022-10-05,"Pyongyang, Korea"
@The_MMA_Media Too bad Islam isn't a 35er lol,2022-10-05,kcmo
"@FickleBastard @SparksN123 @SassCBrown But teaching Islam is ok? Yes, that did happen.",2022-10-05,
Any tips on how to become a better Muslim while balancing uni and work?,2022-10-05,
"My message for those christians &amp; jews wanting muslims to embrace homosexuality is that just because you have defied your Bible &amp; Torah- do not expect &amp; ""FORCE"" muslims to defy their Quran too. That is ""religious persecution"". @BarackObama @georgesoros @JoeBiden",2022-10-05,
"@marnievinall @juliaceeee @ranahuss @outersanctum01 Saying she is brave is a joke. Bravery would be saying to the muslim community “i don’t have anything against homosexuals, we are all equal, i am playing”. Why we tolerate these crazy beliefs is beyond me.",2022-10-05,
"@catherine___c I am a lapsed catholic ,but still catholic,didnt get my children baptised,left it up to them now they dont beleive a word of it ,no way known wouldthe muslims take that track, so christianity is in trouble I think",2022-10-05,victoria
"shocking..
Chor Chor mausare bhai

Duniya bhar mein sabse jyada trasdi in 2 mazhabo ne pahuchai hai.. #Islam aur #Christianity 

har jagah ke logo par human rights abuse, every single continent, these 2 religions have wreaked havoc on children women n men https://t.co/8N4Y9sQF01",2022-10-05,Delhi
@FoxNews Turkish Muslim is new republican prophet 😂😂😂,2022-10-05,
"APC goes to the North and asks them to vote Tinubu bcos of the Muslim-Muslim ticket.
PDP goes to the North and asks them to vote Atiku in order to retain Power in the North.
Obi goes to the North and tells them how their vast land should be the new crude oil. 
North, Vote wisely!",2022-10-05,"Newbury, England"
"@loopunit What irreconcilable cultural differences are we talking about?  Christians vs Muslims? Blacks vs whites? I agree what you’re saying is likely, especially if the booj steer a revolution into an ethnic conflict, but I don’t think that’s how things have to play out.",2022-10-05,
"@Murtaza04208106 @ashoswai If Allah wills that? Only It wil Happen
 If Not Allah Will Destroy Them Who Is Trying To Destroy Islam and Muslims. Lik Allah Destroyed Gujarat in Earth Quake and China in Flood",2022-10-05,Kerala. India
"I grew up in traditional Muslim families and neighbourhoods and learnt very early in life that YOU CAN BE RELIGIOUS AND FAITHFUL TO YOUR RELIGION WITHOUT BEING A DICK. 

And also that you can be all about religion while being a huge sack of hypocritical corrupt incompetent dick.",2022-10-05,"Naarm, Australia"
"What a brain washed idiot!! 
Abu muslim was a puppet for the lion of hashim AlMansur before he slaughtered him 😂

In fact your entire culture  was destroyed by khalid ibn alwlid since then you became servants for the arabs who changed your language,names ,religion 

Bye poppy 🐶 https://t.co/bTxp1ke6RH https://t.co/ZAPNFsZ1Tg",2022-10-05,Roaming RE8 looking 4 rose
What’s the Muslim version of blasphemy?,2022-10-05,No They - eng/tut
@TheVolkanovski @TheNotoriousMMA Really and who has islam beaten exactly Dan hooker a late replacement no.6 and a number 14 ranked Dustin destroyed hooker,2022-10-05,
"WORLD WAR 3. Started by muslim Empire of Norway's invasion of France. Allies formed by libertarian Democratic Republic of China and anarchist Islamic Republic of New Zealand. Allies lose, muslim New World Order.",2022-10-05,Golan Heights
"@faisalroble19 @AbiyAhmedAli Comparing Gen. Tsadkan, a man fighting for his peoples' very existence, to the Mad Mullah, who at best was fighting to impose his cruel interpretation of Islam on the people of Somaliland, is stretching truth and history to a breaking point. Only Somali clannism can do that.",2022-10-05,
@venusianfem by religion do you mean islam?,2022-10-05,
I really wanna fix on my deen and try live my life as the best Muslim I can be,2022-10-05,
Do I say Mashallah after complimenting someone practicing Islam? I want to be respectful,2022-10-05,
@VivekSrivastav_ you are paidaiah of Muslim how dare you jehadi,2022-10-05,
"@JohnStrawson @nepalidds @ASE That's not what he said-he said it's not Islamophobic to criticize 2 Muslim countries.  I pointed out it is Islamphobic to criticize every Muslim country.

(Also she wasn't fired-since she was never hired.  She was freelance.)",2022-10-05,
Ladies and gentleman I present a #whitesupremacist and a racist. Good tweet we all know. #khabib is tge #GOAT of #MMA and #UFC and hes Muslim. Live with it Bubba Wonderbread. https://t.co/T5ic8SICwt,2022-10-05,"Surrey, British Columbia"
"@theage @GWSGIANTS @aflwomens @marnievinall @agerealfooty So if she went to the same Church as Thorburn she’d be sacked? 

But cos she’s Muslim it’s all ok?",2022-10-05,
"@Abdulla_Alamadi 🕉#Hinduism is a religion just like any other religion. Why blame the entire Hindu community with your vituperative remarks""unreasonable &amp; unjustifiable""

Did you ever speak against the bombing of mosques🕌 &amp; killing of innocent muslims by extremist islamists ? https://t.co/jeSn6bzVq6",2022-10-05,India
"@goodfoodgal @LifeOfIncursion Just like we should never have let Communists into the west after both wars …now look they’re destroying the west from within,
Communism &amp; Islam go hand in glove..",2022-10-05,"Sydney, New South Wales"
You have rightly said that the Holy Quran did not mention any punishment for not wearing Hijab .I also condemn the brutal murder of a girl in the police custody but any Muslim have no right to deny or oppose Hijab which has been ordered in the Quranic verses very clearly. https://t.co/iQkA8TYCAc,2022-10-05,GUJRANWALA
@bhavi_kap There is no Hindu Taliban madam but in your mind this is a regular occurrence by muslims but Hindus only react after being pushed to the limit.. throwing stones at navrati procession is ok and Hindus should not react ?? Height of hypocrisy no mention why this happened,2022-10-05,
"@Omid_M It gladens your heart because you think the actions hurt Islam. You used the same vendetta in Libya, Iraq, Yemen, Afghanistan and Iraq. Yet, Islam still waxes stronger than before. You only partially destabilised their governments. But know that the evil men do, lives after them.",2022-10-05,
"this Israel policy, this what they do, if anything, it shows who influence growing anti Muslim movements around the world https://t.co/0cZR1TnURb",2022-10-05,
"@ACTBrigitte No Hanan Qahwaji, it’s because he’s a liar and a hypocrite, that’s why. You on the other hand hate Muslims &amp; blacks, have whitewashed your black skin all because you are a racist. See the difference?",2022-10-05,Where the wind blows
"the Messenger of Allah, peace and blessings be upon him, saw the new crescent moon, he would say, “Allah is the greatest! O Allah, bring it over us with safety and faith, peace and Islam, and guidance to what our Lord loves and is pleased with. Our Lord and your Lord is Allah.” https://t.co/wSBbsfhYc7",2022-10-05,19| AJK //pepes
"Really?! Why then is so much of islam dedicated to persecuting « kafirs », in the same way christianity persecutes « apostates » ? 
I’m sensing a pattern here… https://t.co/n9m40LstR5",2022-10-05,
Solidarity among Muslims healthy for Ghana’s growth — Akufo-Addo https://t.co/X0SIyidFwg,2022-10-05,"Accra, Ghana"
@steve_hanke Reagan compromised when he let Ziaul haq burn down the US embassy https://t.co/swukpBdpXk,2022-10-05,
Does any reporter have the guts to ask @DanielAndrewsMP for his analysis of Islam and where that faith sits on the issues he condemned Andrew Thorburn for? https://t.co/arMeW1ZNdC,2022-10-05,"Victoria, Australia"
"@Serazad20 Not just the state, but the fact that most Muslims were Turkic around them",2022-10-05,
@MintPressNews Tell that to Hamas and the PA. Arabs &amp; Muslims have far more rights in Israel.,2022-10-05,
"@sokeeye777_ws @SevenHeavens14 @Abdulla_Alamadi It seems you didnt read what I wrote. I didn't say Islam isn't legitimate. If it appeals to you, great! You, on the other hand, already demonstrated that you think yours (Islam) is the only legitimate path. Expecting respect when you first disrespect is unreasonable.",2022-10-05,
Typical cult follower of Reagan. Hates Hindus but praises the Islamic reich https://t.co/swukpBdpXk https://t.co/sI3k6I3XsD,2022-10-05,
@PeterWMurphy1 Would you be outraged if there was a Muslim in that position…of course not because you would have to appear tolerant to that wouldn’t you? Hypocrite!,2022-10-05,Australia
@TrigzCFC Muslim country so no dating / sex b4 marriage,2022-10-05,All my Socials ➡️
"@ThatMuslimDude such futile nonsense is what they kill each other over in those muslim countries. no one cares what you believe will happen after you die over here where i live. which is why no one cares if you wear a head scarf or walk barefoot, same fucking shit.",2022-10-05,Somalis Everywhere
While #Islamophobia cults have fear of Sharia laws being imposed upon them- its these cults trying to IMPOSE their anti-Quran laws tyrannically upon muslim nations abusing their vulnerabilities to facilitate hegemonic agendas. Who has true religious intolerance here?@georgesoros,2022-10-05,
"@RevivalofMan This sentence from a parable refers to the judgement of god after we die, the fact that you mix this with islam makes me think that you didn't even try to understand the parable",2022-10-05,
@maryam98D @ratgoriz @PenderClara @jk_rowling And oh by the way...stop blaming 2 billion Muslims for what your extremist government does. You people are burning Afghan refugees alive in Iran...blame your own racist people first before you attribute guilt to innocent people,2022-10-05,
"@saemonik Hey LuckyB did you ever planned to draw hijabi vore? The idea turns me on, a covered muslim woman walking around with a tiny in her mouth.",2022-10-05,
@hudaxpxp Im assuming u wear hijab but somehow still seek male attention (yes a pick me) 😂.. I seriously hope u get picked tho so u can 🤐 .. also u are no one to shame and force our muslim women if they arent ready to wear hijab or not,2022-10-05,
@ashoswai Hope they stay safe from West and the democracy they bring to Muslim countries,2022-10-05,
"@AviMayer Following the fall of the Ottoman Empire (1918), the region was divided into countries as we know them today. All Muslims &amp; one for Jews.
No one has problem w/ creation of the Muslim states - why not Israel?",2022-10-05,Guess where?
"#Hadith

 #ProphetMuhammad (PBUH) Said

 He who #observes the #Fajr and #Asr ( #prayers ) will enter #Jannah 

Riyad as-Salihin 123

#Allah
#Islam
#Muslim
#Muslims 
#Salat
#Namaz
#Sholat",2022-10-05,"Jakarta, Indonesia"
"#Hadith 
#ProphetMuhammad (PBUH) Said

 When a #Muslim #plants a #tree , whatever is #eaten from it is #charity from him and whatever is #stolen is charity and whatever is #subtracted from it is charity

 Riyad as-Salihin 135

#Allah
#Islam
#Muslim
#Muslims",2022-10-05,"Jakarta, Indonesia"
"The life of a Shia Muslim isn't easy here. You should be grateful if you get to attend the majalis freely, or to take the juloos out or to go on Iran-Iraq zyarath anytime without any restrictions or to even just call yourself a shia freely without being scared.",2022-10-05,
@MMAnomaly Islam in both but I'm worry about Charles's submission skills,2022-10-05,Morocco
@steve_hanke Just because Reagan ignored the US Embassy being destroyed by fascist jihad despot Zia uk haq https://t.co/swukpBdpXk,2022-10-05,
"Salah scored nice goals tbf. This robot on the other hand... 

People praising Erling but hating a certain CR37😔 ""One day he's a Muslim..."" type beat😭😭 https://t.co/Qw0io1Sn4z",2022-10-05,
"@highlightsnews1 Muhammad Qasim has seen dreams for over 30 years now, and in 2014 he started sharing for the first time after being asked by Prophet Muhammad SAW. Muhammad Qasim's dreams are important for Islam, and the future to come for Muslims. Muhammad Qasim Dreams  https://t.co/d3EiPTxMX0 https://t.co/GQTpFk5vyD",2022-10-05,Tunisia
@henrygasbag @balatweets @SatG2021 @steve_hanke 50 Hindus had their heads split open as a result of the unprovoked stone pelting by these men.This is not the first time Muslims have pelted stones on Hindus just because their religion teaches them to hate the kafirs.  How can you expect empathy for the aggressors?,2022-10-05,
@EliotHiggins I cannot Imagine putins old KGB buddies allowing a muslim and a convicted criminal to seize power in russia. A Fall out of the window or a staged ‚ukrainian assassination attempt‘ seems iminent.,2022-10-05,
"@SamanthaTaghoy I think if there were lots of white rape gangs targeting Muslim little girls we'd have heard about  it from the Islamophiles by now, don't you? On top of everything else, the grooming gangs are guilty of race-hate crimes.",2022-10-05,UK
"@blakandblack Tolerance used to mean “Live &amp; let live”
Your tolerance is “celebrate or be cancelled”

Does your edict extend to Jews and Muslims who share similar view?
Or is it just the colonial white mans religion you have a problem with?

If so By definition, youre also exhibiting bigotry",2022-10-05,
"@Half_full1 @LalaniLynne @CTVNews Islam is a religion and a a set of ideas. 
I can criticize Islam by using the sources in the Quran, hadiths,  and tafsirs etc. 

Most Muslims don’t speak or read Arabic. That’s why translations exist. You can’t hide behind that excuse.",2022-10-05,
@jerry_hogan_ @anas_03xx @kyranp2003 @Musa_Maliki_ Why should they host in USA the most corrupted and imperialistic country who operates Guantanamo bay and imprison muslims,2022-10-05,
Wouldn’t that make me a wannabe Muslim 🥺 https://t.co/0R1zb677vD,2022-10-05,Sunbathing or moonbathing 
@VivekSrivastav_ who are you your father is a Muslim this is the gali you deserve bas…………..,2022-10-05,
"@MFYusoff @aidililmu Brother was doing so well, mentioned everything that needed to be mentioned and then fucked up with his “reverse racism” and mention of the Quran. You mess with the Quran you get flak from Muslims regardless of their political leanings. Sayang lah…",2022-10-05,
@jessphillips @CVN59283571 Always good when 2 fingers go up to radical Islam,2022-10-05,"South East Birmingham, England"
@Shuswapgigi @billmaher I have a pretty rational fear of Islam...:),2022-10-05,"Winnipeg, Manitoba"
"Right-wing idiots like this will forgive Islamic extremists for anything, even burning down the US Embassy in Islamabad. But they reserve their rage for Hindus  https://t.co/swukpBdpXk https://t.co/FmsfROx0bT",2022-10-05,
@maryam98D @ratgoriz @PenderClara @jk_rowling Are you kidding me? Have you not looked at the historical context? This was during a time when the pagans were persecuting the Muslims and hunting them down...the treaty of medina was also broken by Christians and Jews of that time...stop misrepresenting the texts,2022-10-05,
UAE directly supporting anti-Muslim fanatics in India and maybe a forthcoming genocide. https://t.co/gIcLC9Oo0I,2022-10-05,Not Based Yet
@JhaSanjay He is responsible for killing of Kanhaiya Lal and he is working for islam,2022-10-05,
"@GwansunRyu @AlisonT7 @MasalaFry69 @grange_hillel @johnnymilner6 @canadiancarol1 @jeremycorbyn You may as well claim Schindler collaborated with Nazis in order to save Jewish lives, so he was just as ""bad"" as the Mufti who personally assembled a Waffen-SS group of Bosnian/Croatian Muslims.

You don't see how stupid that comparison is, do you?",2022-10-05,In your head.  
@drshamamohd We need to congratulations to that govt... Bcz they are follow the Sharia law like in other muslim countries..,2022-10-05,
@islam_elflahe I want to say this to alot of people I swear,2022-10-05,Libya
@RussellHellyer Much for me to think about.  You get me on the day i have decided to drop military/naval history and concentrate on middle ages/Renaissance/Islam. Now I am in a quandary. Your comments make me want to read in your subject. I have a decision to make.,2022-10-05,"Alabama, USA"
@Rjrasva @IchBinGorg Does this mean to dismember India (a Hindu state) into smaller countries where Hindus will not have any rights? Firstly their proxies changed India into a secular state and created two states for Muslims.,2022-10-05,
"@SeharShinwari Before that how you can forget about the happenings in east Pakistan,the people of this region treated as low grade muslims, they were forced to learn urdu, their mandate was ignored, so they revolted and now became a fast growing economy.",2022-10-05,
"This brutality is quintessential part of an average Indian #Muslim's life, especially from the States where the #HindutvaFascist #BJP is in power. I think this dehumanisation of a community helps them polarise the majority community's vote using #Islamophobia https://t.co/wiePjCnjjc",2022-10-05,"Grachtengordel-West, Amsterdam"
Thank you Hijabis for your wonderful fashion sense. Nobody does it better than Muslims when it comes to modest fashion 😭,2022-10-05,
@sisilagorda yes i’m muslim,2022-10-05,
"@daffynunes @ThaWeasle @MMADumbTweets HAHAHAHAHAHAHAHAHAH just wait and see, u'll be on ur way vrying for yo mommy when Islam made it look easy 🤣🤣🤣🤣",2022-10-05,
#Muslim #IslamicState Canvas Christian Wall Poster for Home Decor https://t.co/T4r78SDvR0 https://t.co/wHYFxOgmKe,2022-10-05,
@ArmeenaRK @ArmeenaRK this is a long play played by evil forces freemason. Women are there weapon and Islam is the target.,2022-10-05,"ملتان, پاکستان"
I don’t know how Muslims are able to fast every single day for a whole month of Ramadan.,2022-10-05,"Brooklyn, NY"
"@KosSamaras Did the last census show more people have ""no religion"" meanwhile Hindu, Sikh Dharma, Muslim increased? Some folks need to get out more, huh?",2022-10-05,
Every single year when it comes to Yom Kippur I say to myself that there’s no way I will be able to not eat for 27 hours and every single year I am somehow able to get it done. I know that in Muslim religion they have a whole month of Ramadan they have one month of Yom Kippur.,2022-10-05,"Brooklyn, NY"
"@airesfideli @ItsTaz1989 Modern African Christians aren't really any different from their Pagan ancestors nor their Muslim counterparts, as virtually all of these brutal and barbaric customs &amp; practices are still widespread in the region to this day amongst Africans of all religions.",2022-10-05,
@edersznpxced @Xafk_Nueve @IconicCristiano Nobody in Portugal es Muslim lol I was confused what kuffs meant to,2022-10-05,"Lagos, Portugal"
@jfuego__ Are u muslim?,2022-10-05,Shkup/Prishtin
"@PRGuy17 Hypocrisy in a teacup. He said gays (&amp; boozers, liars, et als) are going to hell. He didn't say kill them. That would be the Muslims who do actually live in fear &amp; have no protection in federal law against hate speech. Unlike every other minority.  And we're happy w/ that. :) https://t.co/aXzrvL6g5u",2022-10-05,potts point
@Rob_E_Dresser @calvinrobinson @wingcmdrbukpass There is a large divide between Muslims and Islam and Cristian's were not very nice during the Crusades either!,2022-10-05,
"@CowardsDont @michaekenneth @calvinrobinson What is the issue here? You dislike Islam? Or, Iran? Choose.",2022-10-05,
"@HarmanMalla Only Punjabi people, Hindus, Muslims, Sikhs and so on are the most intermingled in the country, and the most tolerant ones with utmost respect for each other's faiths.
Had this not been the case, Punjab would have been turned into another Kashmir.
Dont spread Hatred",2022-10-05,
@laurenboebert I wonder if it opens the gate for Islam ready to practice its own version of child mutilation. Don't for the doctors in MICHIGAN.,2022-10-05,
"@creamballman @SyedIbrahim1137 Whether the Wahabis or the Shia, or even the groups that are outside the fold of Islam e.g. the Qadianis etc, they all lay claim to it. But Ahl Al-Sunnah, our focus is not on sectarianism because we are not the breakaways, we are the originals. That's the reason why I added that.",2022-10-05,Dayaar-e-Gair
"Thanks to Allah that we live on Muslim majority lands. 
Instead of living under our own borders and preaching to each other, when will we stand up and help out our brothers and sisters in Kashmir, India and Palestine.
When will we wake up?",2022-10-05,"Karachi, Pakistan"
A Pastor and His Christian Students meet Muslims and Learn Islam https://t.co/BL8f9jZOr5 via @YouTube,2022-10-05,
"Muslim getting day by day weaker,and involved in corrupt practices  .hope not, Judaism may b our future religion for ME https://t.co/JWRp6hwHY5",2022-10-05,
"@AlisonT7 @TheLargestSteve @Mick32611891 @Klhrq @JabbariAmir Let's summarize; you support Iran oppressing its own people, fund terrorists in Hamas &amp; Islamic Jihad in order to kill women &amp; gays in Gaza (and Jews in Israel) &amp; support Assad's genocide.

Looks like u hate Muslim people &amp; wish to sacrifice them for ""Palestine"".

How am I wrong?",2022-10-05,In your head.  
@SevenHeavens14 @sokeeye777_ws @Abdulla_Alamadi Hindu = caste system     Dalits are not considered human     Islam = liberation,2022-10-05,United Kingdom
